time_s,front_y_px_raw,front_y_px_smooth
0.0,343.0,343.0
0.04,350.0,315.5
0.08,288.0,288.0
0.12,209.0,264.5
0.16,240.5,264.5
0.2,264.5,240.5
0.24,342.0,264.5
0.28,217.0,302.0
0.32,302.0,339.0
0.36,339.0,339.0
0.4,340.0,340.0
0.44,352.5,352.5
0.48,359.0,359.0
0.52,359.0,359.0
0.56,359.0,359.0
0.6,359.0,359.0
0.64,359.0,359.0
0.68,359.0,359.0
0.72,359.0,359.0
0.76,359.0,359.0
0.8,359.0,359.0
0.84,359.0,359.0
0.88,359.0,359.0
0.92,359.0,359.0
0.96,359.0,359.0
1.0,359.0,359.0
1.04,359.0,359.0
1.08,359.0,359.0
1.12,359.0,359.0
1.16,359.0,359.0
1.2,359.0,359.0
1.24,359.0,359.0
1.28,359.0,359.0
1.32,359.0,359.0
1.36,359.0,359.0
1.4,359.0,359.0
1.44,359.0,359.0
1.48,359.0,359.0
1.52,359.0,359.0
1.56,359.0,359.0
1.6,133.0,155.0
1.64,137.0,155.0
1.68,155.0,155.0
1.72,226.5,226.5
1.76,359.0,317.0
1.8,317.0,359.0
1.84,359.0,359.0
1.88,359.0,338.0
1.92,19.0,359.0
1.96,,189.0
2.0,,19.0
2.04,,
2.08,,
2.12,,
2.16,,
2.2,,
2.24,,
2.28,,16.0
2.32,,16.5
2.36,16.0,16.5
2.4,17.0,16.75
2.44,16.5,17.0
2.48,17.0,17.0
2.52,17.0,17.0
2.56,17.0,17.0
2.6,17.0,17.0
2.64,17.0,17.0
2.68,17.0,17.0
2.72,18.0,18.0
2.76,18.0,18.0
2.8,18.0,18.0
2.84,18.0,18.0
2.88,18.0,18.0
2.92,18.0,18.0
2.96,18.0,18.0
3.0,18.0,18.0
3.04,18.0,18.0
3.08,16.5,16.5
3.12,16.0,16.0
3.16,16.0,16.0
3.2,15.0,16.0
3.24,18.0,16.0
3.28,18.0,16.0
3.32,15.0,16.0
3.36,16.0,16.0
3.4,15.0,16.0
3.44,16.0,16.0
3.48,17.0,17.0
3.52,17.0,17.0
3.56,17.0,17.0
3.6,17.0,17.0
3.64,15.0,17.0
3.68,18.0,15.0
3.72,15.0,15.0
3.76,15.0,18.0
3.8,18.0,18.0
3.84,19.0,19.0
3.88,21.0,20.0
3.92,20.0,21.0
3.96,21.0,21.0
4.0,21.0,21.0
4.04,21.0,21.0
4.08,22.0,22.0
4.12,22.0,22.0
4.16,22.0,22.0
4.2,23.0,23.0
4.24,25.0,25.0
4.28,26.0,26.0
4.32,27.0,27.0
4.36,27.0,27.0
4.4,127.0,127.0
4.44,137.5,137.5
4.48,147.0,147.0
4.52,153.0,153.0
4.56,159.0,159.0
4.6,166.0,166.0
4.64,169.0,169.0
4.68,169.0,169.0
4.72,175.0,175.0
4.76,178.0,178.0
4.8,182.0,182.0
4.84,183.0,183.0
4.88,187.0,187.0
4.92,188.0,188.0
4.96,191.0,191.0
5.0,196.0,196.0
5.04,198.0,198.0
5.08,199.0,199.0
5.12,203.0,203.0
5.16,208.0,208.0
5.2,215.0,211.0
5.24,211.0,215.0
5.28,215.0,215.0
5.32,216.0,216.0
5.36,224.0,224.0
5.4,242.5,242.5
5.44,316.0,316.0
5.48,317.0,317.0
5.52,359.0,359.0
5.56,359.0,359.0
5.6,359.0,359.0
5.64,359.0,359.0
5.68,359.0,359.0
5.72,359.0,359.0
5.76,359.0,359.0
5.8,359.0,359.0
5.84,359.0,359.0
5.88,359.0,359.0
5.92,359.0,359.0
5.96,359.0,359.0
6.0,359.0,359.0
6.04,359.0,359.0
6.08,359.0,359.0
6.12,359.0,359.0
6.16,359.0,359.0
6.2,359.0,359.0
6.24,359.0,359.0
6.28,359.0,359.0
6.32,359.0,359.0
6.36,359.0,359.0
6.4,359.0,359.0
6.44,359.0,359.0
6.48,359.0,359.0
6.52,359.0,359.0
6.56,359.0,359.0
6.6,359.0,359.0
6.64,359.0,359.0
6.68,359.0,359.0
6.72,359.0,359.0
6.76,359.0,359.0
6.8,359.0,359.0
6.84,359.0,359.0
6.88,359.0,359.0
6.92,359.0,359.0
6.96,359.0,359.0
7.0,359.0,359.0
7.04,359.0,359.0
7.08,359.0,359.0
7.12,359.0,359.0
7.16,359.0,359.0
7.2,359.0,359.0
7.24,359.0,359.0
7.28,359.0,359.0
7.32,359.0,359.0
7.36,359.0,359.0
7.4,359.0,359.0
7.44,359.0,359.0
7.48,323.0,325.5
7.52,324.0,325.0
7.56,325.5,324.0
7.6,325.0,324.0
7.64,303.0,303.0
7.68,301.0,301.0
7.72,240.5,241.0
7.76,241.0,240.5
7.8,240.5,240.5
7.84,240.0,240.0
7.88,232.0,232.0
7.92,231.0,232.0
7.96,232.0,232.0
8.0,232.0,231.0
8.04,219.0,219.0
8.08,217.0,217.0
8.12,211.0,212.0
8.16,209.0,211.0
8.2,212.0,210.0
8.24,210.0,209.0
8.28,205.0,205.0
8.32,205.0,205.0
8.36,205.0,205.0
8.4,205.0,205.0
8.44,204.0,204.0
8.48,204.0,204.0
8.52,201.0,201.0
8.56,201.0,201.0
8.6,200.0,200.0
8.64,200.0,200.0
8.68,200.0,200.0
8.72,201.0,200.0
8.76,200.0,200.0
8.8,200.0,200.0
8.84,200.0,200.0
8.88,200.0,200.0
8.92,200.0,200.0
8.96,201.0,200.0
9.0,200.5,200.5
9.04,200.0,201.0
9.08,201.0,201.0
9.12,201.0,201.0
9.16,201.0,201.0
9.2,201.0,201.0
9.24,201.0,201.0
9.28,203.0,203.0
9.32,207.0,207.0
9.36,211.0,211.0
9.4,222.0,222.0
9.44,232.0,232.0
9.48,238.5,238.5
9.52,246.0,246.0
9.56,311.5,311.5
9.6,324.0,324.0
9.64,326.0,326.0
9.68,329.0,326.0
9.72,326.0,327.0
9.76,327.0,329.0
9.8,334.0,327.0
9.84,337.0,327.0
9.88,320.0,325.5
9.92,323.0,325.5
9.96,325.5,323.0
10.0,339.0,323.0
10.04,317.0,325.5
10.08,319.0,339.0
10.12,359.0,359.0
10.16,359.0,359.0
10.2,359.0,359.0
10.24,359.0,359.0
10.28,359.0,359.0
10.32,359.0,359.0
10.36,359.0,359.0
10.4,359.0,359.0
10.44,359.0,359.0
10.48,359.0,359.0
10.52,359.0,359.0
10.56,359.0,359.0
10.6,359.0,359.0
10.64,359.0,359.0
10.68,359.0,359.0
10.72,359.0,359.0
10.76,359.0,359.0
10.8,359.0,359.0
10.84,359.0,359.0
10.88,359.0,359.0
10.92,359.0,359.0
10.96,359.0,359.0
11.0,359.0,359.0
11.04,359.0,359.0
11.08,359.0,359.0
11.12,359.0,359.0
11.16,359.0,359.0
11.2,359.0,359.0
11.24,359.0,359.0
11.28,310.0,359.0
11.32,326.0,359.0
11.36,359.0,359.0
11.4,359.0,359.0
11.44,359.0,359.0
11.48,359.0,359.0
11.52,359.0,359.0
11.56,359.0,359.0
11.6,359.0,359.0
11.64,359.0,359.0
11.68,359.0,359.0
11.72,359.0,359.0
11.76,359.0,359.0
11.8,359.0,359.0
11.84,359.0,359.0
11.88,359.0,359.0
11.92,359.0,359.0
11.96,359.0,359.0
12.0,359.0,359.0
12.04,359.0,359.0
12.08,359.0,359.0
12.12,351.5,357.0
12.16,357.0,351.5
12.2,343.0,343.0
12.24,332.0,332.0
12.28,316.5,317.0
12.32,317.0,317.0
12.36,317.0,317.0
12.4,322.5,317.0
12.44,322.0,317.0
12.48,317.0,317.0
12.52,317.0,317.0
12.56,317.0,317.0
12.6,317.0,317.0
12.64,317.0,317.0
12.68,317.0,317.0
12.72,317.0,317.0
12.76,317.0,317.0
12.8,317.0,317.0
12.84,317.0,317.0
12.88,317.0,317.0
12.92,317.5,317.5
12.96,318.0,318.0
13.0,318.0,318.0
13.04,318.0,318.0
13.08,318.0,318.0
13.12,318.0,318.0
13.16,318.0,318.0
13.2,318.0,318.0
13.24,318.0,318.0
13.28,318.0,318.0
13.32,318.5,318.0
13.36,318.0,318.0
13.4,318.0,318.0
13.44,318.0,318.0
13.48,318.0,318.0
13.52,318.0,318.0
13.56,318.0,318.0
13.6,318.0,318.0
13.64,318.0,318.0
13.68,318.0,318.0
13.72,318.0,318.0
13.76,318.0,318.0
13.8,318.0,318.0
13.84,318.5,318.5
13.88,319.0,318.5
13.92,319.0,318.5
13.96,318.0,318.5
14.0,318.5,318.5
14.04,318.5,318.0
14.08,318.0,318.0
14.12,318.0,318.0
14.16,317.5,318.0
14.2,318.0,318.0
14.24,318.0,318.0
14.28,318.0,318.0
14.32,318.0,318.0
14.36,312.5,312.5
14.4,309.0,312.0
14.44,309.5,312.0
14.48,312.0,312.0
14.52,312.0,312.0
14.56,312.0,312.0
14.6,310.0,310.0
14.64,309.5,309.5
14.68,309.0,309.0
14.72,309.0,309.0
14.76,309.0,309.0
14.8,309.0,309.0
14.84,309.0,309.0
14.88,309.0,309.0
14.92,309.0,309.0
14.96,309.0,309.0
15.0,308.5,309.0
15.04,308.5,308.5
15.08,309.0,308.5
15.12,308.5,308.5
15.16,308.0,308.0
15.2,307.5,308.0
15.24,307.5,308.0
15.28,308.0,308.0
15.32,311.0,311.0
15.36,311.0,311.0
15.4,311.0,311.0
15.44,311.0,311.0
15.48,311.0,311.0
15.52,310.5,311.0
15.56,311.0,310.5
15.6,307.0,310.5
15.64,307.5,307.5
15.68,311.0,307.5
15.72,307.5,307.5
15.76,175.0,184.0
15.8,184.0,184.0
15.84,183.0,184.0
15.88,204.5,204.5
15.92,265.0,204.5
15.96,206.5,204.5
16.0,189.5,189.5
16.04,182.0,186.0
16.08,181.5,184.0
16.12,186.0,182.0
16.16,184.0,182.5
16.2,178.0,183.0
16.24,182.5,183.0
16.28,183.0,183.0
16.32,264.0,264.0
16.36,306.0,304.5
16.4,306.5,306.0
16.44,304.5,306.0
16.48,307.0,306.5
16.52,306.0,307.0
16.56,307.0,307.0
16.6,307.0,307.0
16.64,307.0,307.0
16.68,307.0,307.0
16.72,307.0,307.0
16.76,307.0,307.0
16.8,307.0,307.0
16.84,307.0,307.0
16.88,307.0,307.0
16.92,307.0,307.0
16.96,307.0,307.0
17.0,307.0,307.0
17.04,306.5,307.0
17.08,307.0,307.0
17.12,307.0,307.0
17.16,307.5,307.0
17.2,307.0,307.5
17.24,308.0,308.0
17.28,308.0,308.0
17.32,308.0,308.0
17.36,308.0,308.0
17.4,308.0,308.0
17.44,308.0,308.0
17.48,308.0,308.0
17.52,308.5,308.5
17.56,308.5,308.5
17.6,309.0,308.5
17.64,309.0,309.0
17.68,308.5,309.0
17.72,309.0,309.0
17.76,310.0,310.0
17.8,312.0,312.0
17.84,315.0,312.5
17.88,313.0,312.5
17.92,312.5,313.0
17.96,311.5,313.0
18.0,317.0,313.0
18.04,313.0,313.0
18.08,313.0,313.0
18.12,313.0,313.0
18.16,315.0,314.0
18.2,314.0,314.0
18.24,314.0,314.0
18.28,314.0,314.0
18.32,314.0,314.0
18.36,314.0,314.0
18.4,314.0,314.0
18.44,314.0,314.0
18.48,315.0,315.0
18.52,318.5,315.0
18.56,317.0,316.0
18.6,313.5,317.0
18.64,316.0,317.0
18.68,317.0,316.0
18.72,317.5,316.0
18.76,315.0,315.0
18.8,314.5,315.0
18.84,315.0,315.0
18.88,315.0,314.5
18.92,314.5,314.5
18.96,314.0,314.5
19.0,314.5,314.5
19.04,317.0,317.0
19.08,318.5,318.0
19.12,318.0,318.5
19.16,319.5,319.5
19.2,319.5,319.5
19.24,319.5,319.5
19.28,320.0,319.5
19.32,319.0,319.5
19.36,319.0,319.5
19.4,319.5,319.0
19.44,319.5,319.0
19.48,319.0,319.0
19.52,318.5,319.0
19.56,318.5,319.0
19.6,319.0,319.0
19.64,320.0,319.0
19.68,319.5,319.5
19.72,319.0,319.5
19.76,320.0,319.5
19.8,319.0,319.5
19.84,319.5,319.5
19.88,320.0,319.5
19.92,319.5,320.0
19.96,320.0,320.0
20.0,321.0,319.5
20.04,319.5,320.0
20.08,319.0,320.0
20.12,320.0,320.0
20.16,320.0,320.0
20.2,320.0,320.0
20.24,320.0,320.0
20.28,320.0,320.0
20.32,320.0,320.0
20.36,319.5,320.0
20.4,320.0,320.0
20.44,320.0,320.0
20.48,320.0,320.0
20.52,320.0,320.0
20.56,320.0,320.0
20.6,320.0,320.0
20.64,319.0,319.5
20.68,319.5,319.5
20.72,319.0,319.5
20.76,320.0,319.5
20.8,319.5,319.5
20.84,321.0,320.0
20.88,319.5,320.0
20.92,320.5,320.0
20.96,320.0,320.0
21.0,320.0,320.0
21.04,320.0,320.0
21.08,320.5,320.5
21.12,320.5,320.5
21.16,320.5,320.5
21.2,321.0,321.0
21.24,321.0,321.0
21.28,321.0,321.0
21.32,320.0,320.0
21.36,319.5,320.0
21.4,320.0,320.0
21.44,320.0,320.0
21.48,320.0,320.0
21.52,320.0,320.0
21.56,321.0,320.0
21.6,322.5,320.0
21.64,320.0,320.0
21.68,320.0,320.0
21.72,320.0,320.0
21.76,320.0,320.0
21.8,320.0,320.0
21.84,320.0,320.0
21.88,320.5,320.5
21.92,320.5,320.5
21.96,320.5,320.5
22.0,320.0,320.0
22.04,320.0,320.0
22.08,320.0,320.0
22.12,319.5,320.0
22.16,318.5,320.0
22.2,320.0,320.0
22.24,321.0,320.0
22.28,321.0,321.0
22.32,320.0,321.0
22.36,321.0,320.5
22.4,320.5,320.0
22.44,320.0,320.0
22.48,319.0,320.0
22.52,320.0,320.0
22.56,319.5,320.0
22.6,320.0,320.0
22.64,320.0,320.0
22.68,320.0,320.0
22.72,320.0,320.0
22.76,321.0,320.0
22.8,320.0,320.5
22.84,320.5,320.5
22.88,320.5,320.0
22.92,320.0,320.0
22.96,319.5,320.0
23.0,320.0,320.0
23.04,320.0,320.0
23.08,320.5,320.0
23.12,320.5,320.0
23.16,319.5,320.0
23.2,320.0,320.0
23.24,320.0,320.0
23.28,320.0,320.0
23.32,320.0,320.0
23.36,320.5,320.0
23.4,319.0,320.0
23.44,319.5,319.5
23.48,320.0,319.0
23.52,319.0,319.5
23.56,319.0,319.0
23.6,320.0,319.0
23.64,318.5,319.0
23.68,320.0,319.0
23.72,319.0,319.0
23.76,319.0,319.0
23.8,319.0,319.0
23.84,320.0,319.0
23.88,319.0,319.0
23.92,319.0,320.0
23.96,320.0,320.0
24.0,320.0,320.0
24.04,320.5,320.5
24.08,321.0,321.0
24.12,321.0,321.0
24.16,321.0,321.0
24.2,321.0,321.0
24.24,322.5,321.0
24.28,320.5,320.5
24.32,320.0,320.5
24.36,320.5,320.5
24.4,320.5,320.5
24.44,321.0,320.5
24.48,320.5,320.5
24.52,320.5,320.5
24.56,323.0,320.5
24.6,320.0,320.5
24.64,320.0,321.0
24.68,321.0,321.0
24.72,321.0,321.0
24.76,321.0,321.0
24.8,321.0,321.0
24.84,321.0,321.0
24.88,321.0,321.0
24.92,321.0,321.0
24.96,321.0,321.0
25.0,321.0,321.0
25.04,321.0,321.0
25.08,321.0,321.0
25.12,320.5,321.0
25.16,321.0,321.0
25.2,321.0,321.0
25.24,321.0,321.0
25.28,321.0,321.0
25.32,324.0,321.0
25.36,320.0,321.0
25.4,321.0,321.0
25.44,321.0,321.0
25.48,321.0,321.0
25.52,321.0,321.0
25.56,321.0,321.0
25.6,321.0,321.0
25.64,321.0,321.0
25.68,321.0,321.0
25.72,321.0,321.0
25.76,321.0,321.0
25.8,318.0,321.0
25.84,321.0,321.0
25.88,321.0,321.0
25.92,321.0,321.0
25.96,321.0,321.0
26.0,321.0,321.0
26.04,319.5,321.0
26.08,321.0,320.5
26.12,320.5,320.5
26.16,320.5,321.0
26.2,321.0,321.0
26.24,321.0,321.0
26.28,321.0,321.0
26.32,321.0,321.0
26.36,321.0,321.0
26.4,322.0,321.0
26.44,321.0,321.0
26.48,321.0,321.0
26.52,320.5,321.0
26.56,321.0,321.0
26.6,321.0,321.0
26.64,321.0,321.0
26.68,321.0,321.0
26.72,320.5,320.5
26.76,320.5,320.5
26.8,320.5,320.5
26.84,321.0,321.0
26.88,321.0,321.0
26.92,321.0,321.0
26.96,321.0,321.0
27.0,321.0,321.0
27.04,321.0,321.0
27.08,321.0,321.0
27.12,321.0,321.0
27.16,321.0,321.0
27.2,321.0,321.0
27.24,321.0,321.0
27.28,321.0,321.0
27.32,321.0,321.0
27.36,321.5,321.0
27.4,321.0,321.0
27.44,323.0,321.0
27.48,321.0,321.0
27.52,321.0,321.0
27.56,321.0,321.0
27.6,322.0,321.0
27.64,321.0,322.0
27.68,324.0,322.0
27.72,325.0,324.0
27.76,321.0,324.5
27.8,325.0,324.5
27.84,324.5,324.5
27.88,324.5,324.5
27.92,324.5,324.5
27.96,322.5,324.5
28.0,322.5,322.5
28.04,324.5,322.5
28.08,321.0,322.5
28.12,321.0,323.0
28.16,323.5,322.5
28.2,323.0,323.0
28.24,322.5,323.0
28.28,324.0,322.5
28.32,322.5,322.5
28.36,322.5,323.0
28.4,324.0,323.0
28.44,323.0,323.0
28.48,324.5,323.0
28.52,323.0,323.0
28.56,321.0,323.0
28.6,321.0,321.0
28.64,325.0,321.0
28.68,321.0,321.0
28.72,324.5,324.5
28.76,321.0,321.0
28.8,324.5,323.0
28.84,320.5,321.0
28.88,323.0,321.0
28.92,321.0,321.0
28.96,321.0,323.0
29.0,325.0,321.0
29.04,324.5,322.5
29.08,321.0,324.0
29.12,322.5,324.0
29.16,324.0,324.0
29.2,324.0,324.0
29.24,324.0,324.0
29.28,322.0,323.0
29.32,323.0,323.0
29.36,323.0,323.0
29.4,323.0,323.0
29.44,322.5,323.0
29.48,324.5,323.0
29.52,321.0,322.5
29.56,323.0,321.0
29.6,321.0,321.0
29.64,321.0,321.0
29.68,321.0,321.0
29.72,321.0,321.0
29.76,323.0,323.0
29.8,325.0,325.0
29.84,325.0,325.0
29.88,325.0,325.0
29.92,321.0,324.5
29.96,324.5,322.5
30.0,322.5,322.5
30.04,322.5,322.5
30.08,324.5,322.5
30.12,321.0,322.5
30.16,323.0,321.0
30.2,321.0,321.0
30.24,321.0,321.0
30.28,316.5,321.0
30.32,320.5,321.0
30.36,321.0,321.0
30.4,321.0,321.0
30.44,323.5,321.0
30.48,321.0,322.0
30.52,322.0,323.5
30.56,324.5,322.0
30.6,323.5,323.0
30.64,321.0,323.5
30.68,323.0,323.5
30.72,324.0,324.0
30.76,324.5,324.0
30.8,325.0,324.5
30.84,324.0,324.5
30.88,325.0,325.0
30.92,323.5,324.0
30.96,325.0,325.0
31.0,324.0,325.0
31.04,325.5,325.0
31.08,325.0,325.0
31.12,325.0,325.0
31.16,325.5,325.0
31.2,325.0,325.0
31.24,325.0,325.0
31.28,322.5,322.5
31.32,316.0,316.0
31.36,316.0,316.0
31.4,316.0,316.0
31.44,316.0,316.0
31.48,325.5,325.0
31.52,325.0,325.5
31.56,326.0,325.5
31.6,326.0,325.5
31.64,325.5,326.0
31.68,321.5,326.0
31.72,339.5,339.5
31.76,343.5,341.0
31.8,343.0,341.0
31.84,341.0,341.0
31.88,334.5,334.5
31.92,322.0,326.0
31.96,325.5,326.0
32.0,326.0,326.0
32.04,326.5,326.0
32.08,326.5,326.0
32.12,326.0,326.0
32.16,325.5,325.5
32.2,321.5,325.0
32.24,325.0,321.5
32.28,321.5,321.5
32.32,321.5,321.5
32.36,322.0,321.5
32.4,321.5,321.5
32.44,321.5,322.0
32.48,322.0,322.0
32.52,325.5,325.5
32.56,325.5,325.5
32.6,325.5,325.5
32.64,325.5,325.5
32.68,325.5,325.5
32.72,325.5,325.5
32.76,325.5,325.5
32.8,325.5,325.5
32.84,326.0,325.5
32.88,326.0,326.0
32.92,325.5,326.0
32.96,326.0,326.0
33.0,326.0,325.5
33.04,325.5,325.5
33.08,325.5,325.5
33.12,325.5,325.5
33.16,326.0,326.0
33.2,326.0,326.0
33.24,326.0,326.0
33.28,326.0,326.0
33.32,326.0,326.0
33.36,326.0,326.0
33.4,326.5,326.5
33.44,326.5,326.5
33.48,326.5,326.5
33.52,326.5,326.5
33.56,326.5,326.5
33.6,326.5,326.5
33.64,326.5,326.5
33.68,326.5,326.5
33.72,326.5,326.5
33.76,326.5,326.5
33.8,327.0,327.0
33.84,327.0,327.0
33.88,327.0,327.0
33.92,327.0,327.0
33.96,327.5,327.0
34.0,327.0,327.5
34.04,327.5,327.5
34.08,327.5,327.5
34.12,327.5,327.5
34.16,327.5,327.5
34.2,327.5,327.5
34.24,327.5,327.5
34.28,327.5,327.5
34.32,327.5,327.5
34.36,327.5,327.5
34.4,327.5,327.5
34.44,328.0,328.0
34.48,328.0,328.0
34.52,328.0,328.0
34.56,328.0,328.0
34.6,328.0,328.0
34.64,328.0,328.0
34.68,328.0,328.0
34.72,328.0,328.0
34.76,328.0,328.0
34.8,328.0,328.0
34.84,328.0,328.0
34.88,328.5,328.0
34.92,328.0,328.5
34.96,328.5,328.5
35.0,328.5,328.5
35.04,329.0,329.0
35.08,329.0,329.0
35.12,329.0,329.0
35.16,329.0,329.0
35.2,329.0,329.0
35.24,329.0,329.0
35.28,329.0,329.0
35.32,329.0,329.0
35.36,329.0,329.0
35.4,329.0,329.0
35.44,329.0,329.0
35.48,329.0,329.0
35.52,329.0,329.0
35.56,329.0,329.0
35.6,329.0,329.0
35.64,329.0,329.0
35.68,329.0,329.0
35.72,329.0,329.0
35.76,329.0,329.0
35.8,329.0,329.0
35.84,329.0,329.0
35.88,329.5,329.0
35.92,329.0,329.0
35.96,329.0,329.0
36.0,329.0,329.0
36.04,329.0,329.0
36.08,329.0,329.0
36.12,329.0,329.0
36.16,330.0,329.0
36.2,329.5,329.0
36.24,329.0,329.0
36.28,329.0,329.0
36.32,329.0,329.0
36.36,329.5,329.5
36.4,329.5,329.5
36.44,329.5,329.5
36.48,329.5,329.5
36.52,329.5,329.5
36.56,329.0,329.5
36.6,330.0,330.0
36.64,330.0,330.0
36.68,330.0,330.0
36.72,329.5,330.0
36.76,330.0,330.0
36.8,330.0,330.0
36.84,330.0,330.0
36.88,330.0,330.0
36.92,329.0,330.0
36.96,330.0,330.0
37.0,330.0,330.0
37.04,330.0,330.0
37.08,330.0,330.0
37.12,330.0,330.0
37.16,330.0,330.0
37.2,330.0,330.0
37.24,330.0,330.0
37.28,329.5,330.0
37.32,330.0,330.0
37.36,330.0,330.0
37.4,330.0,330.0
37.44,330.0,330.0
37.48,330.0,330.0
37.52,330.0,330.0
37.56,330.0,330.0
37.6,330.0,330.0
37.64,330.0,330.0
37.68,330.0,330.0
37.72,329.5,329.5
37.76,329.0,329.5
37.8,329.5,329.5
37.84,329.5,329.5
37.88,330.0,330.0
37.92,330.0,330.0
37.96,330.0,330.0
38.0,329.5,329.5
38.04,329.0,329.0
38.08,327.5,327.5
38.12,327.0,327.5
38.16,320.0,327.5
38.2,335.0,335.0
38.24,338.0,338.0
38.28,339.0,339.0
38.32,345.5,340.5
38.36,345.0,340.5
38.4,340.5,341.5
38.44,340.0,340.5
38.48,341.5,340.5
38.52,340.5,340.5
38.56,340.0,340.5
38.6,341.5,340.0
38.64,338.0,338.0
38.68,337.5,337.5
38.72,337.0,337.0
38.76,335.0,335.0
38.8,331.5,334.5
38.84,334.5,334.5
38.88,331.0,334.5
38.92,334.5,334.5
38.96,334.5,332.0
39.0,332.0,332.5
39.04,332.0,332.5
39.08,332.5,332.5
39.12,332.5,332.5
39.16,333.0,332.5
39.2,332.5,332.5
39.24,332.5,332.5
39.28,332.5,332.5
39.32,332.0,332.5
39.36,332.5,332.0
39.4,329.5,330.0
39.44,330.0,329.5
39.48,327.0,328.0
39.52,328.0,327.5
39.56,327.5,327.0
39.6,324.5,324.5
39.64,320.5,321.0
39.68,321.0,321.0
39.72,321.0,321.0
39.76,321.0,321.0
39.8,322.0,321.0
39.84,320.5,322.0
39.88,322.0,322.0
39.92,323.0,321.0
39.96,321.0,321.0
40.0,320.5,321.0
40.04,320.5,320.5
40.08,321.5,320.5
40.12,320.5,321.5
40.16,321.5,321.5
40.2,321.5,321.5
40.24,321.0,321.5
40.28,322.0,321.0
40.32,320.0,320.0
40.36,320.0,320.0
40.4,320.0,320.0
40.44,319.0,320.0
40.48,319.0,319.0
40.52,321.5,319.0
40.56,319.0,319.0
40.6,320.5,319.5
40.64,318.5,319.5
40.68,319.5,320.0
40.72,320.0,319.5
40.76,320.5,320.0
40.8,319.5,320.5
40.84,321.0,321.0
40.88,321.0,321.0
40.92,321.5,321.0
40.96,320.5,321.5
41.0,321.5,321.5
41.04,321.5,321.5
41.08,321.5,321.5
41.12,321.5,321.5
41.16,322.5,322.0
41.2,322.0,322.5
41.24,323.0,322.5
41.28,322.5,323.0
41.32,323.0,323.0
41.36,326.0,326.0
41.4,329.0,329.0
41.44,330.0,330.0
41.48,330.5,330.5
41.52,331.0,331.0
41.56,331.0,331.0
41.6,331.0,331.0
41.64,331.0,331.0
41.68,331.0,331.0
41.72,330.5,330.5
41.76,330.5,330.5
41.8,330.5,330.5
41.84,330.5,330.5
41.88,330.5,330.5
41.92,330.5,330.5
41.96,330.5,330.5
42.0,326.0,330.5
42.04,330.5,330.5
42.08,331.0,330.5
42.12,330.5,331.0
42.16,331.0,331.0
42.2,331.0,331.0
42.24,331.0,331.0
42.28,331.0,331.0
42.32,331.0,331.0
42.36,331.0,331.0
42.4,330.5,330.5
42.44,330.5,330.5
42.48,330.0,330.5
42.52,330.5,330.5
42.56,331.5,330.5
42.6,330.5,330.5
42.64,330.5,330.5
42.68,330.5,330.5
42.72,330.5,330.5
42.76,331.0,331.0
42.8,331.0,331.0
42.84,331.0,331.0
42.88,331.0,331.0
42.92,331.0,331.0
42.96,331.0,331.0
43.0,331.0,331.0
43.04,331.0,331.0
43.08,331.5,331.0
43.12,331.0,331.5
43.16,331.5,331.5
43.2,331.5,331.5
43.24,331.5,331.5
43.28,331.5,331.5
43.32,331.5,331.5
43.36,331.0,331.0
43.4,331.0,331.0
43.44,331.0,331.0
43.48,331.5,331.0
43.52,331.0,331.0
43.56,331.0,331.0
43.6,331.0,331.0
43.64,331.5,331.0
43.68,330.5,331.0
43.72,331.0,331.0
43.76,330.0,331.0
43.8,333.0,331.0
43.84,332.0,330.0
43.88,326.5,326.5
43.92,323.0,323.0
43.96,322.5,323.0
44.0,323.0,322.5
44.04,319.5,320.0
44.08,319.5,320.0
44.12,320.0,320.0
44.16,320.5,320.5
44.2,322.0,320.5
44.24,320.5,320.5
44.28,319.0,319.0
44.32,317.5,318.5
44.36,318.0,318.0
44.4,318.5,317.5
44.44,316.5,317.5
44.48,317.5,317.0
44.52,317.0,316.5
44.56,179.5,179.5
44.6,170.0,171.0
44.64,171.0,171.0
44.68,171.0,171.0
44.72,172.0,172.0
44.76,172.0,172.0
44.8,175.0,175.0
44.84,186.0,186.0
44.88,315.0,315.0
44.92,328.0,328.0
44.96,350.5,329.5
45.0,350.5,329.5
45.04,329.5,329.5
45.08,328.0,328.0
45.12,322.0,322.0
45.16,318.0,318.0
45.2,318.0,318.0
45.24,318.0,318.0
45.28,318.0,318.0
45.32,318.0,318.0
45.36,318.0,318.0
45.4,320.0,318.0
45.44,311.0,311.0
45.48,178.0,186.0
45.52,183.5,186.0
45.56,186.0,186.0
45.6,293.0,293.0
45.64,296.0,296.0
45.68,302.0,302.0
45.72,313.0,313.0
45.76,320.5,320.5
45.8,321.5,321.5
45.84,322.0,321.5
45.88,321.5,322.0
45.92,329.0,329.0
45.96,333.5,333.0
46.0,333.0,333.5
46.04,342.0,340.5
46.08,340.5,342.0
46.12,343.0,343.0
46.16,349.0,347.0
46.2,347.0,348.5
46.24,348.5,349.0
46.28,351.0,348.5
46.32,350.0,348.5
46.36,346.5,346.5
46.4,344.5,346.5
46.44,342.5,346.5
46.48,346.5,346.5
46.52,348.5,348.5
46.56,357.0,350.5
46.6,359.0,350.5
46.64,350.5,350.5
46.68,343.0,348.0
